Amazon_Name,Amazon_Synonyms,Amazon_SalesPrice,Amazon_OriginalPrice,Amazon_Availability,Amazon_Rating,Amazon_ProductLink,Amazon_ImageLink,Flipkart_Name,Flipkart_Synonyms,Flipkart_SalesPrice,Flipkart_OriginalPrice,Flipkart_Rating,Flipkart_ProductLink,Flipkart_ImageLink,Snapdeal_Name,Snapdeal_Synonyms,Snapdeal_SalesPrice,Snapdeal_OriginalPrice,Snapdeal_Rating,Snapdeal_ProductLink,Snapdeal_ImageLink,Snapdeal_Availability
"Redmi 9 (Carbon Black, 4GB RAM, 64GB Storage) | 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor","['Redmi 9 ', 'Redmi 9 Carbon Black', 'Redmi 9  4GB RAM']",8799,10999,Available,4.2,https://www.amazon.co.in/Redmi-Carbon-Black-64GB-Storage/dp/B086985T6R/ref=sr_1_12?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-12,https://m.media-amazon.com/images/I/716nHhG9SWL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Redmi 9 (Sporty Orange, 4GB RAM, 64GB Storage) | 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor","['Redmi 9 ', 'Redmi 9 Sporty Orange', 'Redmi 9  4GB RAM']",8799,10999,Available,4.2,https://www.amazon.co.in/Redmi-Sporty-Orange-64GB-Storage/dp/B08696W3B3/ref=sr_1_13?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-13,https://m.media-amazon.com/images/I/71A9Vo1BatL._AC_UY218_.jpg,"Redmi 9 (Sporty Orange, 64 GB)",Redmi 9 | Redmi 9 Sporty Orange | Redmi 9  64 GB,9189.0,NAN,4.2,https://www.flipkart.com/redmi-9-sporty-orange-64-gb/p/itm4fb151383983b?pid=MOBFV5FPCJC9ZKRB&lid=LSTMOBFV5FPCJC9ZKRBGJY4JX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_317&otracker=browse&fm=organic&iid=d6ec1086-61cf-4bc4-bf7e-55b8e48c07b7.MOBFV5FPCJC9ZKRB.SEARCH&ppt=None&ppn=None&ssid=nq33601uzk0000001624017575308,https://rukminim1.flixcart.com/image/312/312/kehfi4w0/mobile/y/a/d/mi-redmi-9-lpddr4x-original-imafv5kyeqsgxgzz.jpeg?q=70,"Redmi 9 ( 64GB , 4 GB ) Sporty Orange","Redmi 9 | Redmi 9 ( 64GB , 4 GB) | Redmi 9 Orange",9503.0,10999.0,4.3,https://www.snapdeal.com/product/redmi-9-64gb-4-gb/8070451197392499197,https://n4.sdlcdn.com/imgs/j/q/v/Redmi-9-64GB-4-GB-SDL739288936-1-73c5f.jpeg,Available
Redmi 9A (Sea Blue 2GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,"['Redmi 9A ', 'Redmi 9A  Sea Blue 2GB RAM 32GB Storage']",6799,8499,Available,4.2,https://www.amazon.co.in/Redmi-9A-2GB-32GB-Storage/dp/B086978F2L/ref=sr_1_14?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-14,https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,"Redmi 9A (Sea Blue, 32 GB)",Redmi 9A | Redmi 9A Sea Blue | Redmi 9A  32 GB,7287.0,8499,4.3,https://www.flipkart.com/redmi-9a-seablue-32-gb/p/itmeabd39a0cd669?pid=MOBFVD9ZGTYR2WGR&lid=LSTMOBFVD9ZGTYR2WGRP4W8CV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_770&otracker=browse&fm=organic&iid=d7daf404-3cf8-47b2-beed-b39882cbc555.MOBFVD9ZGTYR2WGR.SEARCH&ppt=None&ppn=None&ssid=vtzbwj3a6o0000001624018096883,https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/w/g/r/mi-redmi-9a-b08696xb4b-original-imafve7pjpemhwk5.jpeg?q=70,,,,,,,,
Tecno Spark 7 Pro (Magnet Black 6GB RAM 64GB Storage),"['Tecno Spark 7 Pro ', 'Tecno Spark 7 Pro  Magnet Black 6GB RAM 64GB Storage']",10999,13999,Available,4.0,https://www.amazon.co.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A034530620HA5ARI8EZ4G&url=%2FTecno-Spark-Magnet-Black-Storage%2Fdp%2FB095H6NLB4%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dmobile%26qid%3D1624268743%26refinements%3Dp_89%253AASUS%257CAlcatel%257CApple%257CBlackBerry%257CGionee%257CGoogle%257CHTC%257CHonor%257CHuawei%257CIKALL%257CIntex%257CLG%257CLava%257CLenovo%257CMI%257CMicromax%257CMicrosoft%257CMoto%257CMotorola%257CNokia%257COnePlus%257COppo%257CPanasonic%257CRedmi%257CSHIVANSH%257CSamsung%257CSnexian%257CTecno%257CVivo%257CXiaomi%257CXifo%257Citel%257Crealme%26rnid%3D3837712031%26s%3Delectronics%26sr%3D1-15-spons%26psc%3D1&qualifier=1624268743&id=1125483254291603&widgetName=sp_mtf,https://m.media-amazon.com/images/I/812F2HYvxJS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo V21 5G (Arctic Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo V21 5G ', 'Vivo V21 5G Arctic Blue', 'Vivo V21 5G  8GB RAM']",29990,32990,Available,4.1,https://www.amazon.co.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A0333386110TXWN7TFEOJ&url=%2FVivo-V21-8GB-RAM-128GB%2Fdp%2FB08ZJVK7RS%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3Dmobile%26qid%3D1624268743%26refinements%3Dp_89%253AASUS%257CAlcatel%257CApple%257CBlackBerry%257CGionee%257CGoogle%257CHTC%257CHonor%257CHuawei%257CIKALL%257CIntex%257CLG%257CLava%257CLenovo%257CMI%257CMicromax%257CMicrosoft%257CMoto%257CMotorola%257CNokia%257COnePlus%257COppo%257CPanasonic%257CRedmi%257CSHIVANSH%257CSamsung%257CSnexian%257CTecno%257CVivo%257CXiaomi%257CXifo%257Citel%257Crealme%26rnid%3D3837712031%26s%3Delectronics%26sr%3D1-16-spons%26psc%3D1&qualifier=1624268743&id=1125483254291603&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61ShleYhcBS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"TECNO Spark 7T(Magnet Black, 4GB RAM,64GB Storage) 6000 mAh Battery| 48 MP AI Dual Rear Camera","['TECNO Spark 7T', 'TECNO Spark 7TMagnet Black', 'TECNO Spark 7T 4GB RAM']",8999,10999,Available,4.1,https://www.amazon.co.in/TECNO-Magnet-Storage-Battery-Camera/dp/B096LRGL64/ref=sr_1_17?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-17,https://m.media-amazon.com/images/I/81EHVlbWOaS._AC_UY218_.jpg,,,,,,,,,,,,,,,
Nokia 105 Single SIM (Black),"['Nokia 105 Single SIM ', 'Nokia 105 Single SIM  Black']",1215,1249,Available,4.1,https://www.amazon.co.in/Nokia-105-2019-Single-Black/dp/B07YYNX5X6/ref=sr_1_18?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-18,https://m.media-amazon.com/images/I/31Z2ee9oYQL._AC_UY218_.jpg,Nokia 105, |  | Nokia 105,1219.0,NAN,4.1,https://www.flipkart.com/nokia-105/p/itmfb0cce8565fe6?pid=MOBE45V5YVGFHBZH&lid=LSTMOBE45V5YVGFHBZHZNHX10&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_158&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBE45V5YVGFHBZH.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/k5h2jrk0/mobile/b/z/h/nokia-105-na-original-imafnypu9kgcybr9.jpeg?q=70,,,,,,,,
"Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor","['Redmi 9 Power ', 'Redmi 9 Power Mighty Black', 'Redmi 9 Power  6GB RAM']",12999,16999,Available,4.2,https://www.amazon.co.in/Test-Exclusive_2020_1138-Multi-3GB-Storage/dp/B089MTR9JW/ref=sr_1_19?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-19,https://m.media-amazon.com/images/I/61LHaUOhehL._AC_UY218_.jpg,"REDMI 9 Power (Mighty Black, 128 GB)",REDMI 9 Power | REDMI 9 Power Mighty Black | REDMI 9 Power  128 GB,12999.0,16999,4.3,https://www.flipkart.com/redmi-9-power-mighty-black-128-gb/p/itm74c84b4084cc5?pid=MOBGYMD9AVZZH9WX&lid=LSTMOBGYMD9AVZZH9WXVMYAUI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=e81452ea-6dde-4a56-990c-eb1ac418e63a.MOBGYMD9AVZZH9WX.SEARCH&ppt=None&ppn=None&ssid=3nmdrt1nlc0000001624017298981,https://rukminim1.flixcart.com/image/312/312/klwmufk0/mobile/z/4/z/9-power-b089mtr9jw-m2010j19si-redmi-original-imagyx9mtwfgrmxm.jpeg?q=70,,,,,,,,
"Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor","['Redmi 9 Power ', 'Redmi 9 Power Mighty Black', 'Redmi 9 Power  6GB RAM']",12999,16999,Available,4.2,https://www.amazon.co.in/Test-Exclusive_2020_1138-Multi-3GB-Storage/dp/B089MTR9JW/ref=sr_1_19?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-19,https://m.media-amazon.com/images/I/61LHaUOhehL._AC_UY218_.jpg,"REDMI 9 Power (Mighty Black, 128 GB)",REDMI 9 Power | REDMI 9 Power Mighty Black | REDMI 9 Power  128 GB,11999.0,15999,4.3,https://www.flipkart.com/redmi-9-power-mighty-black-128-gb/p/itm3108d5bba4d22?pid=MOBFYZFQGUURGNCQ&lid=LSTMOBFYZFQGUURGNCQ6XQOHW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_183&otracker=browse&fm=organic&iid=69717a5e-8611-467b-8c4e-97edbade6600.MOBFYZFQGUURGNCQ.SEARCH&ppt=None&ppn=None&ssid=3fw55tp5yo0000001624017410024,https://rukminim1.flixcart.com/image/312/312/kj0bp8w0-0/mobile/d/e/1/9-power-mobhqab1-redmi-original-imafyz93hghvjkmu.jpeg?q=70,,,,,,,,
"OnePlus Nord CE 5G (Charcoal Ink, 12GB RAM, 256GB Storage)","['OnePlus Nord CE 5G ', 'OnePlus Nord CE 5G Charcoal Ink', 'OnePlus Nord CE 5G  12GB RAM']",27999,27999,Available,2.9,https://www.amazon.co.in/OnePlus-Nord-Charcoal-256GB-Storage/dp/B09575YG72/ref=sr_1_20?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-20,https://m.media-amazon.com/images/I/71LRBr1aLNS._AC_UY218_.jpg,,,,,,,,,,,,,,,
Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,"['Redmi 9A ', 'Redmi 9A  Sea Blue 3GB RAM 32GB Storage']",Unavailable,Unavailable,Unavailable,4.2,https://www.amazon.co.in/Redmi-9A-3GB-32GB-Storage/dp/B086973W9M/ref=sr_1_21?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-21,https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,"Redmi 9A (Sea Blue, 32 GB)",Redmi 9A | Redmi 9A Sea Blue | Redmi 9A  32 GB,7287.0,8499,4.3,https://www.flipkart.com/redmi-9a-seablue-32-gb/p/itmeabd39a0cd669?pid=MOBFVD9ZGTYR2WGR&lid=LSTMOBFVD9ZGTYR2WGRP4W8CV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_770&otracker=browse&fm=organic&iid=d7daf404-3cf8-47b2-beed-b39882cbc555.MOBFVD9ZGTYR2WGR.SEARCH&ppt=None&ppn=None&ssid=vtzbwj3a6o0000001624018096883,https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/w/g/r/mi-redmi-9a-b08696xb4b-original-imafve7pjpemhwk5.jpeg?q=70,,,,,,,,
"Samsung Galaxy M31 (Ocean Blue, 8GB RAM, 128GB Storage)","['Samsung Galaxy M31 ', 'Samsung Galaxy M31 Ocean Blue', 'Samsung Galaxy M31  8GB RAM']",16999,21999,Available,4.3,https://www.amazon.co.in/Samsung-Galaxy-Ocean-128GB-Storage/dp/B07HG8S7KP/ref=sr_1_22?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-22,https://m.media-amazon.com/images/I/71-Su4Wr0HL._AC_UY218_.jpg,"SAMSUNG Galaxy M31 (Ocean Blue, 128 GB)",SAMSUNG Galaxy M31 | SAMSUNG Galaxy M31 Ocean Blue | SAMSUNG Galaxy M31  128 GB,17990.0,18900,4.3,https://www.flipkart.com/samsung-galaxy-m31-ocean-blue-128-gb/p/itm1e7ce328b07b6?pid=MOBFUYQTFBAYCFKG&lid=LSTMOBFUYQTFBAYCFKG46Q90S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_678&otracker=browse&fm=organic&iid=12514f42-6d96-4f2b-84d2-d26413622bc9.MOBFUYQTFBAYCFKG.SEARCH&ppt=None&ppn=None&ssid=wqf2vvi1vk0000001624017988196,https://rukminim1.flixcart.com/image/312/312/ke8uv0w0/mobile/f/k/g/samsung-galaxy-m31-sm-m315fzbhins-original-imafuywtcppnvdzf.jpeg?q=70,,,,,,,,
"TECNO Spark 7T(Jewel Blue, 4GB RAM, 64GB Storage) 6000 mAh Battery| 48 MP AI Dual Rear Camera","['TECNO Spark 7T', 'TECNO Spark 7TJewel Blue', 'TECNO Spark 7T 4GB RAM']",8999,10999,Available,4.1,https://www.amazon.co.in/TECNO-Spark-Storage-Battery-Camera/dp/B096LS7N6Z/ref=sr_1_23?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-23,https://m.media-amazon.com/images/I/81aWyRY67SS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy M11 (Violet, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Samsung Galaxy M11 ', 'Samsung Galaxy M11 Violet', 'Samsung Galaxy M11  4GB RAM']",8999,14999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KCC68B/ref=sr_1_24?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-24,https://m.media-amazon.com/images/I/713asoeJn7S._AC_UY218_.jpg,"SAMSUNG Galaxy M11 (Violet, 64 GB)",SAMSUNG Galaxy M11 | SAMSUNG Galaxy M11 Violet | SAMSUNG Galaxy M11  64 GB,10226.0,13190,4.3,https://www.flipkart.com/samsung-galaxy-m11-violet-64-gb/p/itmb748a6ba4c6d9?pid=MOBFRZZHZTY3GHCY&lid=LSTMOBFRZZHZTY3GHCY2PAISO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_226&otracker=browse&fm=organic&iid=0e4f2729-fbcc-431d-851f-047dec36c30a.MOBFRZZHZTY3GHCY.SEARCH&ppt=None&ppn=None&ssid=j5jp5lo3pc0000001624017465113,https://rukminim1.flixcart.com/image/312/312/kavefm80/mobile/h/c/y/samsung-galaxy-m11-sm-m115fzleins-original-imafscgysncykdxv.jpeg?q=70,,,,,,,,
"Samsung Galaxy M11 (Violet, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Samsung Galaxy M11 ', 'Samsung Galaxy M11 Violet', 'Samsung Galaxy M11  4GB RAM']",8999,14999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KCC68B/ref=sr_1_24?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-24,https://m.media-amazon.com/images/I/713asoeJn7S._AC_UY218_.jpg,"SAMSUNG Galaxy M11 (Violet, 64 GB)",SAMSUNG Galaxy M11 | SAMSUNG Galaxy M11 Violet | SAMSUNG Galaxy M11  64 GB,10226.0,13190,4.3,https://www.flipkart.com/samsung-galaxy-m11-violet-64-gb/p/itmb748a6ba4c6d9?pid=MOBFRZZHZTY3GHCY&lid=LSTMOBFRZZHZTY3GHCY2PAISO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_243&otracker=browse&fm=organic&iid=cf624cfa-ab10-444d-ada5-c5695097a7f9.MOBFRZZHZTY3GHCY.SEARCH&ppt=None&ppn=None&ssid=taztdfic4g0000001624017492514,https://rukminim1.flixcart.com/image/312/312/kavefm80/mobile/h/c/y/samsung-galaxy-m11-sm-m115fzleins-original-imafscgysncykdxv.jpeg?q=70,,,,,,,,
"Samsung Galaxy M11 (Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Samsung Galaxy M11 ', 'Samsung Galaxy M11 Black', 'Samsung Galaxy M11  4GB RAM']",8999,14999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KDZGVK/ref=sr_1_25?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-25,https://m.media-amazon.com/images/I/710jkZNub3S._AC_UY218_.jpg,"SAMSUNG Galaxy M11 (Black, 64 GB)",SAMSUNG Galaxy M11 | SAMSUNG Galaxy M11 Black | SAMSUNG Galaxy M11  64 GB,10090.0,10590,4.3,https://www.flipkart.com/samsung-galaxy-m11-black-64-gb/p/itm2b3e5356a5b97?pid=MOBFRZZH4HHGU6YT&lid=LSTMOBFRZZH4HHGU6YTZXEJTW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_187&otracker=browse&fm=organic&iid=69717a5e-8611-467b-8c4e-97edbade6600.MOBFRZZH4HHGU6YT.SEARCH&ppt=None&ppn=None&ssid=3fw55tp5yo0000001624017410024,https://rukminim1.flixcart.com/image/312/312/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyhxwghgwf.jpeg?q=70,"Samsung Galaxy M11 ( 64GB , 4 GB ) Black","Samsung Galaxy M11 | Samsung Galaxy M11 ( 64GB , 4 GB) | Samsung Galaxy M11 Black",11003.0,14999.0,5.0,https://www.snapdeal.com/product/samsung-samsung-galaxy-m11-64gb/6917529652007525336,https://n1.sdlcdn.com/imgs/j/e/z/Samsung-Galaxy-M11-64GB-4-SDL741428330-1-f4c1f.jpeg,Available
Redmi 9A (Midnight Black 2GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,"['Redmi 9A ', 'Redmi 9A  Midnight Black 2GB RAM 32GB Storage']",6799,8499,Available,4.2,https://www.amazon.co.in/Redmi-9A-Midnight-2GB-32GB/dp/B08697N43G/ref=sr_1_26?dchild=1&keywords=mobile&qid=1624268743&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-26,https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,"Redmi 9A (Midnight Black, 32 GB)",Redmi 9A | Redmi 9A Midnight Black | Redmi 9A  32 GB,7248.0,8499,4.3,https://www.flipkart.com/redmi-9a-midnight-black-32-gb/p/itmeabd39a0cd669?pid=MOBFVDA2RWTCFBHZ&lid=LSTMOBFVDA2RWTCFBHZV1JXJQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_287&otracker=browse&fm=organic&iid=baec1ac4-75d4-4896-9924-72bcff678314.MOBFVDA2RWTCFBHZ.SEARCH&ppt=None&ppn=None&ssid=2os3pvas3k0000001624017519928,https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/b/h/z/mi-redmi-9a-b08696xb4b-original-imafve7pnhwakaha.jpeg?q=70,"Redmi 9A ( 32GB , 2 GB ) Black","Redmi 9A | Redmi 9A ( 32GB , 2 GB) | Redmi 9A Black",7749.0,8999.0,4.3,https://www.snapdeal.com/product/redmi-9a-32gb-2-gb/6917529701857746477#bcrumbLabelId:175,https://n1.sdlcdn.com/imgs/j/i/1/Redmi-9A-32GB-2-GB-SDL962065231-1-8c0d1.jpg,Available
